conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1966461582231081071,Fri Sep 12 11:20:51 +0000 2025,0,Pemerintah sudah merespon 17+8 tuntutan rakyat! Keadilan sosial sedang diperjuangkan mari dukung dengan damai untuk Indonesia yang lebih baik. Ayo jaga persatuan! #KeadilanSosial #TuntutanRakyat #DamaiBersama https://t.co/80oxN9ah5N,1966462005176574232,https://pbs.twimg.com/media/G0pGxDrboAAI2gD.jpg,GomenChantal,in,,0,0,0,https://x.com/undefined/status/1966462005176574232,1574878153016807425,
1966116263748579588,Thu Sep 11 12:27:00 +0000 2025,3,Setelah Tuntutan 17+8 Kini Muncul 7 Desakan Darurat Ekonomi Dominasi TNI-BUMN Dievaluasi Setelah tuntutan 17+8 kini muncul tujuh desakan darurat ekonomi untuk Presiden Prabowo Subianto. Salah satunya agar independensi institusi negara dikembalikan seperti semula. Ekonom https://t.co/YVsEpvqQuq,1966116263748579588,https://pbs.twimg.com/amplify_video_thumb/1966054194001096706/img/AaSOQtAWNtCjL03f.jpg,,in,,0,0,2,https://x.com/undefined/status/1966116263748579588,124171593,
1966149448058417356,Thu Sep 11 14:38:52 +0000 2025,8,Bhima Yudhistira menegaskan bahwa tuntutan rakyat memiliki dampak positif pada perekonomian. Ia melihat tuntutan tersebut sebagai dorongan agar para pejabat yang digaji oleh pajak rakyat bisa bekerja dengan lebih amanah memiliki empati dan menjalankan kebijakan yang pro https://t.co/DlsQEsiWNo,1966149448058417356,https://pbs.twimg.com/ext_tw_video_thumb/1966149388054704130/pu/img/C1FexrLEN6qKLJIv.jpg,,in,,0,0,4,https://x.com/undefined/status/1966149448058417356,57261519,
1965753875195113823,Wed Sep 10 12:27:00 +0000 2025,3,Ribuan Mahasiswa Teriaki DPR dan Polisi saat Tagih 17+8 Tuntutan Rakyat : Huuu Pembunuh Rakyat Ribuan mahasiswa kembali melakukan aksi demonstrasi di depan gerbang utama DPR RI Senayan Jakarta Pusat Selasa (9/9/2025) siang. Saat tiba di depan gedung massa menyoraki DPR dan https://t.co/M3GunGsaZo,1965753875195113823,https://pbs.twimg.com/amplify_video_thumb/1965690054346764288/img/dtF2bnhZzYrpYbdP.jpg,,in,,0,0,5,https://x.com/undefined/status/1965753875195113823,124171593,
1966079905344663998,Thu Sep 11 10:02:34 +0000 2025,1,Selain menolak kenaikan pajak yang dianggap memberatkan sejumlah elemen masyarakat juga menyuarakan tuntutan agar pemerintah menyusun rencana reformasi perpajakan yang lebih adil. Tuntutan ini muncul dalam rangkaian seruan 17+8 Tuntutan Rakyat yang ramai beredar di media https://t.co/HOSnKYcEA6,1966079915264270351,https://pbs.twimg.com/media/G0jpt1faMAA2yDm.jpg,hariankompas,in,,0,1,0,https://x.com/undefined/status/1966079915264270351,255866913,
1965651452300525703,Wed Sep 10 05:40:00 +0000 2025,11,Purbaya Akhirnya Minta Maaf Akui Ekonomi Rakyat Sedang Tertekan Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menyampaikan permintaan maaf kepada masyarakat luas. Hal ini buntut dari pernyataannya yang sempat menyebut tuntutan 17+8 hanya datang dari sebagian kecil masyarakat. https://t.co/v1jSKsHc5f,1965651452300525703,https://pbs.twimg.com/amplify_video_thumb/1965650937600749568/img/IbgEIYolGFnkE4Vo.jpg,,in,,1,5,0,https://x.com/undefined/status/1965651452300525703,68930552,
1966722297001373719,Sat Sep 13 04:35:10 +0000 2025,0,17+8 tuntutan rakyat sudah ditanggapi! Jaga solidaritas hindari provokasi dan kawal aspirasi dengan damai. Bersama kita bangun masa depan cerah! #TuntutanRakyat #KawalDamai #MasaDepanCerah https://t.co/6v8o5hv2mg,1966722297001373719,https://pbs.twimg.com/media/G0szgHrbcAALtyt.jpg,,in,,0,1,0,https://x.com/undefined/status/1966722297001373719,1574878153016807425,
1966458579399102697,Fri Sep 12 11:07:15 +0000 2025,39,Yup tenang sdh ada yg mengusulkan. Selain dari Tuntutan 17+8 pasca demo juga oleh sejumlah tokoh yg tergabung dlm Gerakan Nurani Bangsa (GNB) meminta presiden utk mengevaluasi &amp; mereformasi POLRI. Permintaan itu disampaikan dalam pertemuan selama 3 jam bersama Presiden di https://t.co/HO4V7ZxFCC,1966458579399102697,https://pbs.twimg.com/ext_tw_video_thumb/1966458468967366656/pu/img/hkfKkFDe5WFmQdSm.jpg,,in,,0,5,14,https://x.com/undefined/status/1966458579399102697,175752154,
1965955894153457825,Thu Sep 11 01:49:45 +0000 2025,59,SEBAGIAN DARI 17+8 TUNTUTAN RAKYAT AKHIRNYA TERPENUHI.... TAPI ADA SATU YANG TERUS DIBIARKAN MENGGANTUNG YAITU UNDANG-UNDANG PERAMPASAN ASET....‼️ #GengSoloPenebarKudeta #GengSoloPenebarKudeta 🆘🆗 https://t.co/gSSGI7Gb1i,1965955894153457825,https://pbs.twimg.com/ext_tw_video_thumb/1965955843016503298/pu/img/kwDLj0FG5aflGcWq.jpg,,in,,2,5,45,https://x.com/undefined/status/1965955894153457825,1773641343858024448,
1965777927402135964,Wed Sep 10 14:02:34 +0000 2025,15,Apa yg menjadi tuntutan rakyat akhirnya dikabulkan oleh Ketua DPR RI @puanmaharani_ri Dan semoga ini menjadi langkah awal agar @DPR_RI selanjutnya lebih tanggal dan peka terhadap aspirasi rakyat #puanmaharani https://t.co/KuJI5XUCeK,1965777927402135964,https://pbs.twimg.com/ext_tw_video_thumb/1965777262470705152/pu/img/73uZrDLXdqkCYLPb.jpg,,in,,1,1,12,https://x.com/undefined/status/1965777927402135964,2335281158,
1965611188521496793,Wed Sep 10 03:00:01 +0000 2025,30,PELAJARAN BAGI PARA PEMIMPIN DAN PEJABAT SERTA ANGGOTA DPR/DPRD REPUBLIK INDONESIA!! JANGAN SEPELEKAN TUNTUTAN RAKYAT Gelombang protes antikorupsi yang dipimpin Gen Z di Nepal memuncak dgn aksi pembakaran gedung parlemen dan rumah para pejabat tinggi termasuk kediaman PM https://t.co/oENCrbUYn3,1965611188521496793,https://pbs.twimg.com/ext_tw_video_thumb/1965610972334415872/pu/img/RyA39Nhjq24ofAnX.jpg,,in,,0,2,12,https://x.com/undefined/status/1965611188521496793,1752532657639165952,
1965625871911604401,Wed Sep 10 03:58:22 +0000 2025,11,BENARKAH SUDAH TERPENUHI ..? Dari 17+8 TUNTUTAN RAKYAT Sepertinya Masih Ada Yang Digantung Karena Ada KEPENTINGAN Dan JARINGAN. ------ RUU PERAMPASAN ASET ----- https://t.co/pfU7VM4eB5,1965625871911604401,https://pbs.twimg.com/ext_tw_video_thumb/1965625798754529280/pu/img/GVM6_DAW-rLio9qE.jpg,,in,,0,0,8,https://x.com/undefined/status/1965625871911604401,1322361095407902721,
1967121217023861095,Sun Sep 14 07:00:20 +0000 2025,3,Tuntutan 17+8 lahir dari wujud kekecewaan atau keresahan masyarakat terhadap pemerintah dan kinerja Dewan Perwakilan Rakyat (DPR). Tuntutan ini merujuk pada sejumlah isu dan janji yang belum terealisasi yang membuat rakyat merasa semakin jauh dari harapan akan perubahan dan https://t.co/u4l7VUYGYt,1967121217023861095,https://pbs.twimg.com/media/G0yeTeKXgAEAa8p.jpg,,in,,0,0,0,https://x.com/undefined/status/1967121217023861095,154102750,
1965893577176944695,Wed Sep 10 21:42:07 +0000 2025,22,Menteri Keuangan yg baru Purbaya Yudi Sadewa menilai tuntutan 17+8 dalam demo Agustus 2025 yg berakhir rusuh adalah tuntutan sebagian kecil rakyat Indonesia. Ini adalah contoh pejabat yg arogan tdk punya empati thd rakyat kecil dan tidak punya kepekaan sosial. https://t.co/mcm05TtrDr,1965893577176944695,https://pbs.twimg.com/ext_tw_video_thumb/1965893419819216897/pu/img/eocJddzpEc7Modc8.jpg,,in,,0,4,5,https://x.com/undefined/status/1965893577176944695,938664737369341952,
1966806672212685174,Sat Sep 13 10:10:26 +0000 2025,5,Ikut Demo Akhir Agustus saja tidak kok pakai tagih tuntutan 17+8?? Apalagi tuntutan 17+8 hanyalah tuntutan segerombolan Rakyat Pink https://t.co/r27VToh0e6,1966806672212685174,https://pbs.twimg.com/media/G0uAPrWbgAAU5fz.jpg,,in,,0,1,0,https://x.com/undefined/status/1966806672212685174,1515365787401293827,
1966464625161163234,Fri Sep 12 11:31:16 +0000 2025,5,Jangan Remehkan 17+8 Tuntutan Rakyat Sikap Jumawa Purbaya Dinilai Berbahaya. https://t.co/hGmkD5YOvp https://t.co/Lm2OcOM91u,1966464625161163234,https://pbs.twimg.com/media/G0pJJ7AasAA4wYt.jpg,,in,,0,1,2,https://x.com/undefined/status/1966464625161163234,1443801854756880385,
1966278873156555023,Fri Sep 12 02:09:03 +0000 2025,0,@alexwync Jangan lupa Militer bersama rakyat di sana. Di sini militer mau gugat rakyat. Gerakan memang blm pure dr rakyat masih provokasi dan Najwa (menurunkan andovi) and the gang yg memimpin 17+8 Tuntutan Rakyat dibelakangnya ada JP morgan &amp; Rothschild. https://t.co/fi3ALzUOCe https://t.co/K9yK1fmOs2,1966323140923109802,https://pbs.twimg.com/media/G0nIX8BaYAA5qoo.jpg,alexwync,in,,0,1,0,https://x.com/undefined/status/1966323140923109802,1501741769306021890,
1965790057505440220,Wed Sep 10 14:50:46 +0000 2025,1,Anggap Enteng 17+8 Tuntutan Rakyat Ekonom: Menkeu Purbaya Jangan Remehkan Suara Publik. https://t.co/MBBdetLbM6 https://t.co/oQAnSIYKyW,1965790057505440220,https://pbs.twimg.com/media/G0fjo9GaQAEVcuD.jpg,,in,,0,0,0,https://x.com/undefined/status/1965790057505440220,1443801854756880385,
1966066560956772546,Thu Sep 11 09:09:30 +0000 2025,0,Pemerintah Gelar Rakor Tingkat Kementerian Bahas 17+8 Tuntutan Rakyat Bukti Komitmen Keseriusan Pemerintah Dalam Menjalankan Aspirasi Rakyat 17+8 Implementasi Kebijakan Aspirasi Rakyat Adalah Prioritas Bangsa. https://t.co/ZM128DvN38,1966066560956772546,https://pbs.twimg.com/media/G0jfGigbYAAha_-.jpg,,in,,0,0,0,https://x.com/undefined/status/1966066560956772546,1356621186851999744,
1965609146528792607,Wed Sep 10 02:51:54 +0000 2025,144,Menteri Keuangan Purbaya Yudhi Sadewa mengaku kaget ketika pernyataanya soal 17+8 Tuntutan Rakyat banjir kritik publik. Purbaya pun minta maaf atas ucapan blunder beberapa jam setelah dilantik sebagai menteri. Purbaya melihat solusi real buat menghadapi situasi tersebut yaitu https://t.co/d10d1cPVb5,1965609146528792607,https://pbs.twimg.com/media/G0c_GP8a0AAFaTX.jpg,,in,,40,14,20,https://x.com/undefined/status/1965609146528792607,1162545299614662656,
1967054881291989216,Sun Sep 14 02:36:44 +0000 2025,4,pada dasarnya memang harus dijelaskan karena ada bagian dri tuntutan itu yg menurutku sedikit aneh dan banyak tuntutan rakyat yang tidak terakomodir. Asal-usul lahirnya tuntutan 17+8 harus dibuka seterang-terangnya.,1967054881291989216,,,in,,0,0,0,https://x.com/undefined/status/1967054881291989216,1075401814646743040,
1965814272992444702,Wed Sep 10 16:27:00 +0000 2025,2,Permintaan Maaf Menkeu Purbaya Yudhi seusai Sebut Tuntutan 17+8 'Suara Sebagian Rakyat Kecil' Pernyataan Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa saat menjawab poin 17+8 tuntutan rakyat hanya berasal dari sebagian kecil masyarakat dikritik publik. Terkait pernyataannya https://t.co/TMWxO00PoF,1965814272992444702,https://pbs.twimg.com/amplify_video_thumb/1965690327370768384/img/yNPQh9Mu9UoP7ekB.jpg,,in,,0,2,1,https://x.com/undefined/status/1965814272992444702,124171593,
1966056735246020963,Thu Sep 11 08:30:27 +0000 2025,4,https://t.co/5cRn533JMo Kita tidak berharap apa yang terjadi di Nepal dialami Indonesia. Namun kami rakyat Indonesia tetap berharap perubahan signifikan dilakukan. 17+8 Tuntutan Rakyat tetap kami nantikan dan kami awasi. @mprgoid @DPR_RI @prabowo,1966056735246020963,,,in,,0,0,1,https://x.com/undefined/status/1966056735246020963,1726429887194628096,
1966352126499848595,Fri Sep 12 04:04:14 +0000 2025,0,Demo besar di Jakarta tuntut pemenuhan 17+8 tuntutan rakyat! Dari keadilan sampai reformasi suara massa makin lantang meminta perubahan nyata. Yuk kita pantau bareng respons pemerintah! 🇮🇩 #TuntutanRakyat #DemoJakarta #SuaraRakyat https://t.co/jpWMgeQowe,1966352126499848595,https://pbs.twimg.com/media/G0niz5nasAAiWG7.jpg,,in,,0,1,0,https://x.com/undefined/status/1966352126499848595,1370244098834141188,
1966559114512781782,Fri Sep 12 17:46:45 +0000 2025,6,1/9 Babak pertama dibuka dengan kontroversi. Menanggapi 17+8 Tuntutan Rakyat hasil demo Menkeu Purbaya menyebutnya suara sebagian kecil rakyat yang akan hilang dengan otomatis saat ekonomi membaik. Pasar &amp; publik sontak menilai gayanya arogan dan nirempati. https://t.co/M2XEDSYpcS,1966559119621460020,https://pbs.twimg.com/media/G0qZRewXEAEeuSR.png,finansiologi,in,,0,1,0,https://x.com/undefined/status/1966559119621460020,134421856,
1966408436792570026,Fri Sep 12 07:48:01 +0000 2025,0,Gelombang aksi demonstrasi sepanjang akhir Agustus 2025 di kawasan DPR RI dan sejumlah daerah melahirkan gerakan bertajuk 17+8 Tuntutan Rakyat . #RisetLitbang #LitbangKompas #AdadiKompas https://t.co/PSKbLQAWbK,1966408440722690327,https://pbs.twimg.com/media/G0oU1KBaMAUt9qd.jpg,KompasData,in,,0,1,0,https://x.com/undefined/status/1966408440722690327,771030588,
1966421386383220821,Fri Sep 12 08:39:27 +0000 2025,3,Tuntutan 17+8 Dipertanyakan Ini Agenda Siapa? | Jurnal KBA. Aksi demonstrasi dengan membawa 17+8 Tuntutan Rakyat dinilai memiliki dinamika politik yg lebih kompleks dibandingkan sekadar gerakan moral masyarakat sipil. https://t.co/Y2XXru5TE6 [Semoga bermanfaaf dan share ],1966421386383220821,,,in,,0,0,0,https://x.com/undefined/status/1966421386383220821,1443801854756880385,
1966064793938530379,Thu Sep 11 09:02:29 +0000 2025,28,Rakyat bersuara lewat gerakan 17+8 yang berisi 17 tuntutan mendesak dan 8 tuntutan mendasar salah satunya pembekuan tunjangan DPR. Beranikah DPR dan Presiden benar-benar menjawab seluruh tuntutan rakyat? #MetroTVKontroversi KAWAL 17+8 hari Kamis (11/9) pukul 21.05 WIB. https://t.co/WdDGFXaPkg,1966064793938530379,https://pbs.twimg.com/media/G0jdgnzaMAIJJyG.jpg,,in,,1,5,15,https://x.com/undefined/status/1966064793938530379,57261519,
1966474660411015661,Fri Sep 12 12:11:09 +0000 2025,2,Ratusan Ekonom yang tergabung dalam Aliansi Ekonom Indonesia melayangkan tujuh desakan darurat ekonomi kepada pemerintah tak lama setelah adanya tuntutan 17+8 tuntutan rakyat. Para ekonom menilai bahwa saat ini tengah terjadi penurunan kualitas hidup masyarakat di berbagai https://t.co/wEK5yzAhnr,1966474660411015661,https://pbs.twimg.com/media/G0pSRMhbgAA7IYG.jpg,,in,,0,0,0,https://x.com/undefined/status/1966474660411015661,121640063,
1965405983108452760,Tue Sep 09 13:24:36 +0000 2025,2,Tanggapan Prabowo Mengenai Tuntutan 17+8 Banyak Yang Masuk Akal Ga Seirama Dengan Menkeu Yang Baru. Semoga Purbaya Yudhi Sadewa Lebih Banyak Kerjanya Daripada Blundernya Kita Lihat Sampai Berapa Lama Dia Mampu Bertahan. Presiden Menkeu https://t.co/8x17owKPgY,1965405983108452760,https://pbs.twimg.com/ext_tw_video_thumb/1965405917643743232/pu/img/Ce953uiiglEyOUrU.jpg,,in,,0,2,0,https://x.com/undefined/status/1965405983108452760,1717201992567939072,
1965335430158844070,Tue Sep 09 08:44:15 +0000 2025,1867,Perwakilan mahasiswa dari BEM UI berorasi di depan Gedung DPR RI dan menyinggung respons pemerintah atas 17+8 Tuntutan Rakyat. Seminggu kita dikasih tugas sehari bisa jadi. Orang-orang di sana yang bahkan saya tidak tahu apakah ijazahnya asli apa tidak dengan seenak jidatnya https://t.co/1Srs7uMeWs,1965335430158844070,https://pbs.twimg.com/amplify_video_thumb/1965334766926135298/img/SyRr9XGFW2cEI9bf.jpg,,in,,14,25,614,https://x.com/undefined/status/1965335430158844070,23343960,
1966321539235852605,Fri Sep 12 02:02:42 +0000 2025,19,Kamu CERDAS BANG lebih cerdas dari influencer yang berteriak soal tuntutan 17 + 8 .. https://t.co/pLshMpWALu,1966321539235852605,https://pbs.twimg.com/ext_tw_video_thumb/1966320866276564992/pu/img/5j-W2mrgLB2t4MpA.jpg,,in,,1,1,4,https://x.com/undefined/status/1966321539235852605,1614470115210457090,
1966318447123640336,Fri Sep 12 01:50:24 +0000 2025,8,WASPADA DI BULAN SEPTEMBER !!! TUNTUTAN 17+8 TAPI TNI HARUS BERSAMA RAKYAT #MakzulkanGibranNegaraDamai #MakzulkanGibranNegaraDamai https://t.co/clfQWWvnTw,1966318447123640336,https://pbs.twimg.com/ext_tw_video_thumb/1966318366244876293/pu/img/XCLPeJKEtbwi3_0y.jpg,,in,,0,0,7,https://x.com/undefined/status/1966318447123640336,1844598461985062915,
1966920384705593735,Sat Sep 13 17:42:25 +0000 2025,0,Ibu Anna adalah seorang ibu rumah tangga yang menjadi sorotan publik karena keberaniannya dalam demo 17+8 tuntutan rakyat kepada DPR yang disuarakan pada tanggal 28 Agustus 2025. (2/2) https://t.co/oQdjoosffU,1966920417333137523,https://pbs.twimg.com/media/G0vnrg5bkAAvgnN.jpg,girlupsemarang,in,,0,0,0,https://x.com/undefined/status/1966920417333137523,1935434358049095680,
1965731981934854272,Wed Sep 10 11:00:00 +0000 2025,3,Menkeu Purbaya Yudhi Sadewa yang baru dilantik viral setelah menyebut tuntutan 17+8 merupakan suara sebagian kecil rakyat. Purbaya memberi penjelasan soal ucapannya tersebut. Menkeu Purbaya meminta maaf atas ucapannya. Ia berjanji pemerintah akan memulihkan kondisi ekonomi salah https://t.co/eb4sNruuQI,1965731981934854272,https://pbs.twimg.com/amplify_video_thumb/1965716576600248320/img/1XSYIOE_CReyp6ZU.jpg,,in,,3,6,0,https://x.com/undefined/status/1965731981934854272,57261519,
1965706896897425855,Wed Sep 10 09:20:19 +0000 2025,160,Ratusan mahasiswa dari beberapa universitas kembali melakukan aksi penyampaian pendapat di depan Gedung DPR Selasa siang. Demonstrasi yang bertajuk Rakyat Tagih Janji ini menekankan desakan kepada DPR RI terkait 17+8 tuntutan rakyat yang ramai disuarakan di media sosial. Para https://t.co/D8rKWFH5a0,1965706896897425855,https://pbs.twimg.com/amplify_video_thumb/1965687694354513922/img/XyQ4QbtaFGz8KT2I.jpg,,in,,0,6,41,https://x.com/undefined/status/1965706896897425855,55507370,
1965338390976692589,Tue Sep 09 08:56:01 +0000 2025,65,Perwakilan mahasiswa dari BEM UI berorasi di depan Gedung DPR RI membawa seruan aksi #RakyatTagihJanji. Selain melayangkan kritik terhadap penyelesaian tuntutan 17+8 mahasiswa juga mengkritik Tindakan kekerasan aparat dan kasus korupsi di pemerintah. Video Jurnalis: Rega Al https://t.co/5p0TvEd4Zv,1965338390976692589,https://pbs.twimg.com/amplify_video_thumb/1965338117403279361/img/2NplPfHa04orRpAH.jpg,,in,,1,5,23,https://x.com/undefined/status/1965338390976692589,23343960,
1966751140957356534,Sat Sep 13 06:29:47 +0000 2025,3,Tuntutan 17+8; Kok Tak Ada Tuntutan Ganti Wapres &amp; Ijasah Jokowi #tuntutanrakyat #tuntutan17plus8 #bem #Mahasiswa #demo #gantiwapres #gibran #ijazah #jokowi #ijazahjokowi https://t.co/D1NTj1D54p https://t.co/2VpNj8dGSV,1966751140957356534,https://pbs.twimg.com/media/G0tNbZdbcAQzBFa.png,,in,,0,0,0,https://x.com/undefined/status/1966751140957356534,1899398008418217984,
1962361386916577303,Thu Sep 11 07:42:43 +0000 2025,0,@Mirulashraff27 @IndoPopBase 17+8 Tuntutan Rakyat adalah daftar aspirasi dari aktivis pro-demokrasi Indonesia selama demo Agustus 2025. Terdiri dari 17 tuntutan mendesak (deadline 5 Sept 2025) dan 8 jangka panjang (hingga 31 Agt 2026) meliputi reformasi DPR polisi TNI transparansi dan hak asasi. Status,1966044720959992136,,Mirulashraff27,in,,0,0,0,https://x.com/undefined/status/1966044720959992136,1720665183188922368,
1966408436792570026,Fri Sep 12 07:48:04 +0000 2025,0,Namun dari sejumlah respons DPR menghadapi 17+8 tuntutan rakyat tersebut tidak ada perubahan atau revisi terkait kebijakan pensiun. #RisetLitbang #LitbangKompas #AdadiKompas https://t.co/JxOm44FWUf,1966408455897624939,https://pbs.twimg.com/media/G0oVDq4bIAAyRZY.jpg,KompasData,in,,0,1,0,https://x.com/undefined/status/1966408455897624939,771030588,
1966861940741074996,Sat Sep 13 13:50:03 +0000 2025,0,KALAU DPR BUKAN KORUPTOR MUSUH RAKYAT SEGERALAH PENUHI 17+8 TUNTUTAN RAKYAT DEMI IBU PERTIWI SEHAT KEMBALI. https://t.co/yRev3mn9t6,1966861940741074996,,,in,,0,0,0,https://x.com/undefined/status/1966861940741074996,48629595,
1966003111295856929,Thu Sep 11 04:57:22 +0000 2025,1,17 + 8 TUNTUTAN RAKYAT OK NAMUN JANGAN LUPA ... LUR YANG UTAMA/POKOK nya. - TANGKAP &amp; ADILI @jokowi - Makzulkan @gibran_tweet - Ganti Kapolri - Bersihkan Pemerintahan Dari KKN TERMUL - Berikan Pendidikan Kesehatan Gratis dan Berkualitas Untuk Seluruh Rakyat. ️️,1966003111295856929,,,in,,0,0,0,https://x.com/undefined/status/1966003111295856929,1725800944078917632,
1967121257683653046,Sun Sep 14 07:00:29 +0000 2025,46,Tak Ada Adili Jokowi dan Makzulkan Gibran dalam 17+8 Tuntutan Rakyat Siapa di Baliknya? https://t.co/P3vDhK2GK7,1967121257683653046,,,in,,1,4,35,https://x.com/undefined/status/1967121257683653046,887743587579944960,
1966399474961674351,Fri Sep 12 07:12:23 +0000 2025,0,Tuntutan 17+8 Dipertanyakan Ini Agenda Siapa? | Jurnal KBA. Aksi demonstrasi dengan membawa 17+8 Tuntutan Rakyat dinilai memiliki dinamika politik yang lebih kompleks dibandingkan sekadar gerakan moral masyarakat sipil https://t.co/Ih4MlVOpwd (Semoga Beemanfaat dan Share),1966399474961674351,,,in,,0,0,0,https://x.com/undefined/status/1966399474961674351,1866478058582257664,
1966383431010627975,Fri Sep 12 06:08:38 +0000 2025,23,Uskup Agung Jakarta Kardinal Ignatius Suharyo menyarankan Sekretaris Negara maupun juru bicara pemerintah untuk meng-update tuntutan rakyat yang berisi 17+8 poin pascademo yang pecah pada Senin (25/8/2025) hingga akhir Agustus 2025. Klik untuk baca: https://t.co/Rcg2w05HWQ | https://t.co/hNnJ6GyRsC,1966383431010627975,https://pbs.twimg.com/media/G0n_RKqa4AEzcKX.jpg,,in,,0,0,6,https://x.com/undefined/status/1966383431010627975,23343960,
1966395765087154241,Fri Sep 12 06:57:38 +0000 2025,0,dan botol gw balik,1966395765087154241,,,in,,0,0,0,https://x.com/undefined/status/1966395765087154241,1217993854386728960,
